Time_s,Thrust_N
0.1798,18.63377503
0.18,18.69443403
0.1802,18.63377503
0.1804,18.45179803
0.1806,18.63377503
0.1808,18.57311603
0.181,18.51245703
0.1812,18.63377503
0.1814,18.51245703
0.1816,18.57311603
0.1818,18.69443403
0.182,18.51245703
0.1822,18.57311603
0.1824,18.63377503
0.1826,21.36343
0.1828,18.57311603
0.183,18.69443403
0.1832,18.75509303
0.1834,18.63377503
0.1836,18.57311603
0.1838,18.57311603
0.184,18.63377503
0.1842,18.75509303
0.1844,18.63377503
0.1846,18.51245703
0.1848,18.81575203
0.185,18.63377503
0.1852,18.63377503
0.1854,18.75509303
0.1856,18.63377503
0.1858,18.75509303
0.186,18.57311603
0.1862,18.63377503
0.1864,18.57311603
0.1866,18.57311603
0.1868,18.63377503
0.187,18.57311603
0.1872,18.69443403
0.1874,18.63377503
0.1876,18.57311603
0.1878,18.57311603
0.188,18.63377503
0.1882,18.02718504
0.1884,18.57311603
0.1886,18.69443403
0.1888,18.51245703
0.189,18.57311603
0.1892,18.57311603
0.1894,18.57311603
0.1896,18.51245703
0.1898,18.51245703
0.19,17.84520804
0.1902,18.69443403
0.1904,18.45179803
0.1906,18.57311603
0.1908,18.57311603
0.191,18.63377503
0.1912,18.57311603
0.1914,18.57311603
0.1916,18.57311603
0.1918,18.69443403
0.192,18.63377503
0.1922,18.63377503
0.1924,18.57311603
0.1926,18.63377503
0.1928,18.51245703
0.193,18.57311603
0.1932,18.69443403
0.1934,18.57311603
0.1936,18.51245703
0.1938,18.63377503
0.194,18.57311603
0.1942,18.57311603
0.1944,18.57311603
0.1946,18.63377503
0.1948,18.63377503
0.195,18.63377503
0.1952,18.51245703
0.1954,18.57311603
0.1956,18.81575203
0.1958,18.63377503
0.196,18.63377503
0.1962,18.45179803
0.1964,18.51245703
0.1966,18.51245703
0.1968,18.63377503
0.197,18.57311603
0.1972,18.69443403
0.1974,18.75509303
0.1976,18.51245703
0.1978,18.63377503
0.198,18.63377503
0.1982,18.57311603
0.1984,18.57311603
0.1986,18.57311603
0.1988,18.63377503
0.199,18.63377503
0.1992,18.63377503
0.1994,18.63377503
0.1996,18.45179803
0.1998,18.57311603
0.2,18.45179803
0.2002,18.63377503
0.2004,18.63377503
0.2006,18.57311603
0.2008,18.69443403
0.201,18.69443403
0.2012,18.63377503
0.2014,18.63377503
0.2016,18.57311603
0.2018,18.63377503
0.202,18.63377503
0.2022,18.63377503
0.2024,18.57311603
0.2026,18.69443403
0.2028,18.63377503
0.203,18.87641103
0.2032,18.63377503
0.2034,18.75509303
0.2036,18.57311603
0.2038,18.69443403
0.204,18.57311603
0.2042,18.63377503
0.2044,18.57311603
0.2046,18.51245703
0.2048,18.69443403
0.205,18.51245703
0.2052,18.57311603
0.2054,18.63377503
0.2056,18.63377503
0.2058,18.57311603
0.206,18.57311603
0.2062,18.45179803
0.2064,18.63377503
0.2066,18.51245703
0.2068,18.63377503
0.207,18.69443403
0.2072,18.63377503
0.2074,18.57311603
0.2076,18.57311603
0.2078,18.81575203
0.208,18.75509303
0.2082,18.69443403
0.2084,18.63377503
0.2086,18.45179803
0.2088,18.57311603
0.209,18.63377503
0.2092,18.63377503
0.2094,18.63377503
0.2096,18.57311603
0.2098,18.57311603
0.21,18.63377503
0.2102,18.45179803
0.2104,13.59907809
0.2106,18.57311603
0.2108,18.57311603
0.211,18.57311603
0.2112,18.57311603
0.2114,18.51245703
0.2116,18.57311603
0.2118,18.63377503
0.212,18.63377503
0.2122,18.51245703
0.2124,18.63377503
0.2126,18.57311603
0.2128,18.57311603
0.213,18.57311603
0.2132,18.69443403
0.2134,18.57311603
0.2136,18.69443403
0.2138,18.75509303
0.214,18.63377503
0.2142,18.69443403
0.2144,18.63377503
0.2146,18.45179803
0.2148,18.63377503
0.215,18.63377503
0.2152,18.69443403
0.2154,18.57311603
0.2156,18.57311603
0.2158,18.63377503
0.216,18.57311603
0.2162,18.63377503
0.2164,18.75509303
0.2166,18.63377503
0.2168,18.75509303
0.217,18.57311603
0.2172,18.63377503
0.2174,18.57311603
0.2176,18.63377503
0.2178,18.63377503
0.218,18.63377503
0.2182,18.63377503
0.2184,18.63377503
0.2186,18.57311603
0.2188,18.75509303
0.219,18.57311603
0.2192,18.63377503
0.2194,18.57311603
0.2196,18.63377503
0.2198,18.75509303
0.22,18.63377503
0.2202,18.63377503
0.2204,18.63377503
0.2206,18.63377503
0.2208,18.69443403
0.221,18.63377503
0.2212,18.63377503
0.2214,18.63377503
0.2216,18.69443403
0.2218,18.57311603
0.222,18.75509303
0.2222,18.57311603
0.2224,18.63377503
0.2226,18.69443403
0.2228,18.57311603
0.223,18.63377503
0.2232,18.45179803
0.2234,18.45179803
0.2236,18.69443403
0.2238,18.63377503
0.224,18.57311603
0.2242,18.69443403
0.2244,18.57311603
0.2246,18.69443403
0.2248,18.63377503
0.225,18.63377503
0.2252,22.03067899
0.2254,18.63377503
0.2256,18.57311603
0.2258,18.57311603
0.226,18.63377503
0.2262,18.57311603
0.2264,18.57311603
0.2266,18.57311603
0.2268,18.57311603
0.227,18.69443403
0.2272,18.51245703
0.2274,18.57311603
0.2276,18.45179803
0.2278,18.51245703
0.228,18.57311603
0.2282,18.63377503
0.2284,18.51245703
0.2286,18.57311603
0.2288,18.57311603
0.229,18.57311603
0.2292,18.57311603
0.2294,18.63377503
0.2296,18.63377503
0.2298,18.63377503
0.23,18.63377503
0.2302,18.75509303
0.2304,18.63377503
0.2306,18.63377503
0.2308,18.99772902
0.231,18.69443403
0.2312,18.57311603
0.2314,18.63377503
0.2316,18.51245703
0.2318,18.75509303
0.232,18.51245703
0.2322,18.63377503
0.2324,18.69443403
0.2326,19.05838802
0.2328,18.63377503
0.233,18.51245703
0.2332,18.57311603
0.2334,18.51245703
0.2336,18.63377503
0.2338,18.69443403
0.234,18.63377503
0.2342,18.75509303
0.2344,18.63377503
0.2346,18.69443403
0.2348,18.57311603
0.235,18.63377503
0.2352,18.63377503
0.2354,18.69443403
0.2356,18.69443403
0.2358,18.57311603
0.236,18.63377503
