Time_s,Tank_Pressure_bar,Comb_Pressure_Fwd_bar,Comb_Pressure_Aft_bar,Thrust_N
3.083,26.28371997,27.29756744,20.05117375,364.3443721
3.0832,26.33089314,27.32705402,19.99666943,364.3401506
3.0834,26.33058806,27.33215603,20.02900055,364.3987512
3.0836,26.272256,27.28036286,20.01791433,364.2060649
3.0838,26.32997788,27.28546528,20.02039589,364.6415893
3.084,26.35077302,27.26618454,20.03915823,364.5117244
3.0842,26.32936771,27.25503183,20.03892604,364.4446815
3.0844,26.31323782,27.23304272,20.01698655,364.1263663
3.0846,26.29183342,27.21647237,20.0303215,363.9336938
3.0848,26.29680357,27.26762989,20.05722288,363.6782086
3.085,26.30704835,27.21313255,20.06784373,363.6739944
3.0852,26.38586385,27.2344895,20.04861819,363.5441491
3.0854,26.32753718,27.23959192,20.05923888,363.665566
3.0856,26.31668296,27.27449293,20.08342543,363.5985377
3.0858,26.26363293,27.25792321,20.06691355,363.6571376
3.086,26.22640746,27.27656971,20.07482049,363.5272981
3.0862,26.28412176,27.27625361,20.07458785,363.5230853
3.0864,26.16778206,27.27864636,20.05807663,363.3932502
3.0866,26.22022142,27.34063303,20.06055725,363.5146598
3.0868,26.26738536,27.32677225,20.04133353,363.510447
3.087,26.27235508,27.28040674,20.00854524,363.5690433
3.0872,26.28259876,27.30176036,19.9947485,363.1251719
3.0874,26.23482801,27.32040479,19.99451677,363.2465786
3.0876,26.25561979,27.29571022,19.99428505,363.0539483
3.0878,26.31332834,27.26830759,20.00490483,363.7406076
3.088,26.28138037,27.27340875,20.0182372,363.7363919
3.0882,26.25470691,27.26496695,20.02071801,363.7321762
3.0884,26.25440261,27.24839974,20.02319875,364.1675879
3.0886,26.30683483,27.21829039,20.02567943,364.100564
3.0888,26.34344505,27.21797493,20.009171,364.2219488
3.089,26.3220456,27.21495102,20.03064059,364.280529
3.0892,26.29009971,27.23088603,20.02227046,364.1507048
3.0894,26.22124071,27.22244528,20.03831414,364.0836838
3.0896,26.26312355,27.25192155,20.03265669,363.4514684
3.0898,26.26809241,27.25973062,20.04056218,363.321658
3.09,26.32052017,27.24587323,20.03761735,363.3174467
3.0902,26.16202023,27.24014092,20.03467259,363.062046
3.0904,26.16171698,27.26961559,20.05614011,363.1834309
3.0906,26.28796667,27.28013225,20.01793351,362.8652416
3.0908,26.23493216,27.29064866,20.01498907,363.1750112
3.091,26.24517389,27.27949981,19.97678383,362.982418
3.0912,26.12886683,27.28459978,19.99011397,363.1665915
3.0914,26.20765586,27.30053188,19.96004683,362.9740027
3.0916,26.19153386,27.26771902,19.95981544,362.718626
3.0918,26.25977498,27.25386292,19.94331058,362.7772128
3.092,26.15929095,27.26708682,19.9783382,362.5846349
3.0922,26.19062299,27.20990403,19.96725786,362.4548515
3.0924,26.19559186,27.22583603,19.977875,362.1994923
3.0926,26.33237131,27.19573378,20.01561311,362.258082
3.0928,26.2266187,27.20895772,19.97198761,362.5050339
3.093,26.23685926,27.18968759,19.99345255,362.8775543
3.0932,26.23128285,27.16771012,19.99864482,362.9989202
3.0934,26.34169459,27.18905716,20.01197295,362.9947118
3.0936,26.41519891,27.20769597,20.0225888,362.9905034
3.0938,26.2198264,27.27236502,20.01150893,363.1118635
3.094,26.20370641,27.20706509,20.00042931,362.9820866
3.0942,26.17704291,27.22570303,20.00019743,362.9150954
3.0944,26.1556519,27.27141645,19.99183003,362.9736698
3.0946,26.14480501,27.23860952,19.99159824,362.8438988
3.0948,26.19721944,27.28161419,20.01034888,362.8396918
3.095,26.11256858,27.24339289,20.01011687,362.772705
3.0952,26.14389562,27.25390688,19.95836231,362.9568363
3.0954,26.16995035,27.2779578,19.95270753,363.4548553
3.0956,26.15910389,27.24244526,19.94976453,363.4506411
3.0958,26.10608607,27.2204704,19.9332635,363.6975347
3.096,26.14268309,27.23369148,19.93303237,363.4422127
3.0962,26.15819394,27.21983915,19.9355128,363.500774
3.0964,26.17897569,27.22493808,19.95426231,363.2454599
3.0966,26.25246901,27.19484267,19.94589645,363.1784738
3.0968,26.24689345,27.1566263,19.94837663,363.1114891
3.097,26.17806501,27.15089703,20.00237392,362.730643
3.0972,26.16194839,27.12892496,19.98045078,361.9731743
3.0974,26.23016751,27.1692172,20.00191002,361.9062057
3.0976,26.21405064,27.15536669,19.9881214,361.7136977
3.0978,26.18212161,27.19565767,20.00415743,361.7095032
3.098,26.19763033,27.17368608,19.97681272,361.8308465
3.0982,26.13934864,27.18690594,20.00098224,361.7638823
3.0984,26.10215092,27.20012548,20.00617271,361.634152
3.0986,26.05441287,27.23500018,19.99780716,361.7554917
3.0988,26.01194645,27.20490841,19.98673066,361.6257643
3.099,26.10651328,27.19917917,19.98649887,361.6215705
3.0992,26.14310339,27.22593213,19.94560081,361.8056704
3.0994,26.14807055,27.23102999,19.92368107,361.8014744
3.0996,26.15303758,27.21447352,19.93700511,361.7972784
3.0998,26.07895108,27.20333091,19.92592993,361.73032
3.1,26.14716079,27.19218856,19.90401116,362.1654564
3.1002,26.15212764,27.19728655,19.93088959,362.2867779
3.1004,26.16763446,27.18073121,19.9469238,362.5963772
3.1006,26.16206098,27.1452299,19.95753591,362.7176907
3.1008,26.14594777,27.13138212,19.95188277,362.8390014
3.101,26.12983494,27.12294777,19.96791617,362.7720349
3.1012,26.31397486,27.1253397,19.96768457,362.5795553
3.1014,26.14503801,27.10066663,19.96745297,362.5125932
3.1016,26.1341954,27.11659107,19.97264278,362.257365
3.1018,26.21293652,27.1298087,19.98325382,362.1904081
3.102,26.17574558,27.09160442,20.01826041,361.9351893
3.1022,26.12801651,27.14000481,19.98821147,362.0564985
3.1024,26.03286365,27.16675337,19.99340078,362.1150518
